"---------------------> roundrobin SCHEDULLER, CACHE WITH 100% AND CHUNK OF (80) -----------------"
"{'t1': 70, 't2': 71, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 4, 'rules_t1': 3, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 71, 't2': 72, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 72, 't2': 73, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 3, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 3, 'rules_t2': 4}"
"{'t1': 73, 't2': 74, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 3, 'rules_t1': 4, 'hits_t2': 1, 'rules_t2': 6}"
"{'t1': 74, 't2': 75, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 1, 'rules_t1': 6, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 75, 't2': 76, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 2, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 2, 'rules_t2': 5}"
"{'t1': 76, 't2': 77, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 1, 'hits_t1': 2, 'rules_t1': 5, 'hits_t2': 1, 'rules_t2': 0}"
"{'t1': 77, 't2': 78, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 4, 'hits_t1': 1, 'rules_t1': 0, 'hits_t2': 4, 'rules_t2': 3}"
"{'t1': 78, 't2': 79, 'similar?': 0.0, 'premature_discard': 0, 'discarded': 0, 'used': 5, 'hits_t1': 4, 'rules_t1': 3, 'hits_t2': 5, 'rules_t2': 2}"
#
