"---------------------> neighborhoodrank SCHEDULLER, CACHE WITH 0.75% AND CHUNK OF (1000) -----------------"
"{'t1': 333, 't2': 101, 'similar?': 0.28, 'premature_discard': 116, 'discarded': 7666, 'used': 2951, 'hits_t1': 4525, 'rules_t1': 5913, 'hits_t2': 2951, 'rules_t2': 7666}"
"{'t1': 101, 't2': 832, 'similar?': 0.23, 'premature_discard': 1339, 'discarded': 9567, 'used': 1464, 'hits_t1': 2951, 'rules_t1': 7666, 'hits_t2': 1464, 'rules_t2': 9725}"
"{'t1': 832, 't2': 437, 'similar?': 0.25, 'premature_discard': 1914, 'discarded': 10070, 'used': 553, 'hits_t1': 1464, 'rules_t1': 9725, 'hits_t2': 553, 'rules_t2': 10070}"
"{'t1': 437, 't2': 645, 'similar?': 0.32, 'premature_discard': 0, 'discarded': 6226, 'used': 2951, 'hits_t1': 553, 'rules_t1': 10070, 'hits_t2': 2951, 'rules_t2': 6226}"
"{'t1': 645, 't2': 792, 'similar?': 0.37, 'premature_discard': 190, 'discarded': 6172, 'used': 3682, 'hits_t1': 2951, 'rules_t1': 6226, 'hits_t2': 3682, 'rules_t2': 6172}"
"{'t1': 792, 't2': 823, 'similar?': 0.2, 'premature_discard': 732, 'discarded': 9170, 'used': 2038, 'hits_t1': 3682, 'rules_t1': 6172, 'hits_t2': 2038, 'rules_t2': 9404}"
"{'t1': 823, 't2': 133, 'similar?': 0.14, 'premature_discard': 74, 'discarded': 8691, 'used': 1140, 'hits_t1': 2038, 'rules_t1': 9404, 'hits_t2': 1140, 'rules_t2': 8691}"
"{'t1': 133, 't2': 341, 'similar?': 0.14, 'premature_discard': 1136, 'discarded': 9577, 'used': 1313, 'hits_t1': 1140, 'rules_t1': 8691, 'hits_t2': 1313, 'rules_t2': 9598}"
"{'t1': 341, 't2': 357, 'similar?': 0.12, 'premature_discard': 143, 'discarded': 8922, 'used': 997, 'hits_t1': 1313, 'rules_t1': 9598, 'hits_t2': 997, 'rules_t2': 8922}"
"{'t1': 357, 't2': 622, 'similar?': 0.13, 'premature_discard': 898, 'discarded': 9309, 'used': 1350, 'hits_t1': 997, 'rules_t1': 8922, 'hits_t2': 1350, 'rules_t2': 9309}"
