"---------------------> nnschellbykclusters SCHEDULLER, CACHE WITH 0.75% AND CHUNK OF (1000) -----------------"
"{'t1': 8, 't2': 132, 'similar?': 0.07, 'premature_discard': 1025, 'discarded': 11045, 'used': 153, 'hits_t1': 987, 'rules_t1': 9744, 'hits_t2': 153, 'rules_t2': 11093}"
"{'t1': 132, 't2': 228, 'similar?': 0.18, 'premature_discard': 2170, 'discarded': 11081, 'used': 0, 'hits_t1': 153, 'rules_t1': 11093, 'hits_t2': 0, 'rules_t2': 11081}"
"{'t1': 228, 't2': 322, 'similar?': 0.16, 'premature_discard': 2183, 'discarded': 11266, 'used': 0, 'hits_t1': 0, 'rules_t1': 11081, 'hits_t2': 0, 'rules_t2': 11362}"
"{'t1': 322, 't2': 394, 'similar?': 0.25, 'premature_discard': 2117, 'discarded': 10341, 'used': 352, 'hits_t1': 0, 'rules_t1': 11362, 'hits_t2': 352, 'rules_t2': 10341}"
"{'t1': 394, 't2': 410, 'similar?': 0.2, 'premature_discard': 1976, 'discarded': 10505, 'used': 729, 'hits_t1': 352, 'rules_t1': 10341, 'hits_t2': 729, 'rules_t2': 10644}"
"{'t1': 410, 't2': 474, 'similar?': 0.2, 'premature_discard': 144, 'discarded': 8610, 'used': 1771, 'hits_t1': 729, 'rules_t1': 10644, 'hits_t2': 1771, 'rules_t2': 8610}"
"{'t1': 474, 't2': 509, 'similar?': 0.25, 'premature_discard': 1858, 'discarded': 9933, 'used': 767, 'hits_t1': 1771, 'rules_t1': 8610, 'hits_t2': 767, 'rules_t2': 9933}"
"{'t1': 509, 't2': 517, 'similar?': 0.2, 'premature_discard': 0, 'discarded': 8105, 'used': 2047, 'hits_t1': 767, 'rules_t1': 9933, 'hits_t2': 2047, 'rules_t2': 8105}"
"{'t1': 517, 't2': 548, 'similar?': 0.15, 'premature_discard': 52, 'discarded': 9116, 'used': 1561, 'hits_t1': 2047, 'rules_t1': 8105, 'hits_t2': 1561, 'rules_t2': 9116}"
"{'t1': 548, 't2': 621, 'similar?': 0.06, 'premature_discard': 6, 'discarded': 9542, 'used': 575, 'hits_t1': 1561, 'rules_t1': 9116, 'hits_t2': 575, 'rules_t2': 9542}"
"{'t1': 621, 't2': 627, 'similar?': 0.11, 'premature_discard': 116, 'discarded': 9069, 'used': 1159, 'hits_t1': 575, 'rules_t1': 9542, 'hits_t2': 1159, 'rules_t2': 9069}"
"{'t1': 627, 't2': 628, 'similar?': 0.09, 'premature_discard': 268, 'discarded': 9624, 'used': 987, 'hits_t1': 1159, 'rules_t1': 9069, 'hits_t2': 987, 'rules_t2': 9624}"
"{'t1': 628, 't2': 647, 'similar?': 0.18, 'premature_discard': 1053, 'discarded': 9683, 'used': 1367, 'hits_t1': 987, 'rules_t1': 9624, 'hits_t2': 1367, 'rules_t2': 9769}"
"{'t1': 647, 't2': 649, 'similar?': 0.52, 'premature_discard': 2645, 'discarded': 7789, 'used': 2705, 'hits_t1': 1367, 'rules_t1': 9769, 'hits_t2': 2705, 'rules_t2': 7789}"
"{'t1': 649, 't2': 710, 'similar?': 0.51, 'premature_discard': 148, 'discarded': 5184, 'used': 5488, 'hits_t1': 2705, 'rules_t1': 7789, 'hits_t2': 5488, 'rules_t2': 5184}"
"{'t1': 710, 't2': 711, 'similar?': 0.23, 'premature_discard': 1699, 'discarded': 9872, 'used': 1240, 'hits_t1': 5488, 'rules_t1': 5184, 'hits_t2': 1240, 'rules_t2': 9966}"
"{'t1': 711, 't2': 721, 'similar?': 0.06, 'premature_discard': 169, 'discarded': 9344, 'used': 364, 'hits_t1': 1240, 'rules_t1': 9966, 'hits_t2': 364, 'rules_t2': 9344}"
"{'t1': 721, 't2': 727, 'similar?': 0.06, 'premature_discard': 0, 'discarded': 9341, 'used': 575, 'hits_t1': 364, 'rules_t1': 9344, 'hits_t2': 575, 'rules_t2': 9341}"
"{'t1': 727, 't2': 815, 'similar?': 0.23, 'premature_discard': 6, 'discarded': 7595, 'used': 2324, 'hits_t1': 575, 'rules_t1': 9341, 'hits_t2': 2324, 'rules_t2': 7595}"
"{'t1': 815, 't2': 828, 'similar?': 0.08, 'premature_discard': 106, 'discarded': 9086, 'used': 833, 'hits_t1': 2324, 'rules_t1': 7595, 'hits_t2': 833, 'rules_t2': 9086}"
"{'t1': 828, 't2': 859, 'similar?': 0.08, 'premature_discard': 1052, 'discarded': 10427, 'used': 647, 'hits_t1': 833, 'rules_t1': 9086, 'hits_t2': 647, 'rules_t2': 10453}"
"{'t1': 859, 't2': 9, 'similar?': 0.23, 'premature_discard': 2951, 'discarded': 11240, 'used': 0, 'hits_t1': 647, 'rules_t1': 10453, 'hits_t2': 0, 'rules_t2': 11294}"
"{'t1': 9, 't2': 17, 'similar?': 0.26, 'premature_discard': 3235, 'discarded': 11278, 'used': 0, 'hits_t1': 0, 'rules_t1': 11294, 'hits_t2': 0, 'rules_t2': 11278}"
"{'t1': 17, 't2': 21, 'similar?': 0.41, 'premature_discard': 4662, 'discarded': 11132, 'used': 0, 'hits_t1': 0, 'rules_t1': 11278, 'hits_t2': 0, 'rules_t2': 11132}"
"{'t1': 21, 't2': 25, 'similar?': 0.36, 'premature_discard': 4372, 'discarded': 11231, 'used': 0, 'hits_t1': 0, 'rules_t1': 11132, 'hits_t2': 0, 'rules_t2': 11253}"
"{'t1': 25, 't2': 45, 'similar?': 0.37, 'premature_discard': 4187, 'discarded': 11068, 'used': 0, 'hits_t1': 0, 'rules_t1': 11253, 'hits_t2': 0, 'rules_t2': 11068}"
"{'t1': 45, 't2': 48, 'similar?': 0.14, 'premature_discard': 477, 'discarded': 9052, 'used': 816, 'hits_t1': 0, 'rules_t1': 11068, 'hits_t2': 816, 'rules_t2': 9052}"
"{'t1': 48, 't2': 55, 'similar?': 0.11, 'premature_discard': 336, 'discarded': 9541, 'used': 1159, 'hits_t1': 816, 'rules_t1': 9052, 'hits_t2': 1159, 'rules_t2': 9541}"
"{'t1': 55, 't2': 58, 'similar?': 0.3, 'premature_discard': 2061, 'discarded': 9611, 'used': 1441, 'hits_t1': 1159, 'rules_t1': 9541, 'hits_t2': 1441, 'rules_t2': 9713}"
"{'t1': 58, 't2': 61, 'similar?': 0.32, 'premature_discard': 1429, 'discarded': 8674, 'used': 1771, 'hits_t1': 1441, 'rules_t1': 9713, 'hits_t2': 1771, 'rules_t2': 8674}"
