"---------------------> nnschellbysignature SCHEDULLER, CACHE WITH 0.75% AND CHUNK OF (1000) -----------------"
"{'t1': 426, 't2': 432, 'similar?': 0.85, 'premature_discard': 0, 'discarded': 1446, 'used': 8473, 'hits_t1': 9177, 'rules_t1': 1523, 'hits_t2': 8473, 'rules_t2': 1446}"
"{'t1': 432, 't2': 92, 'similar?': 0.74, 'premature_discard': 0, 'discarded': 2744, 'used': 7806, 'hits_t1': 8473, 'rules_t1': 1446, 'hits_t2': 7806, 'rules_t2': 2744}"
"{'t1': 92, 't2': 404, 'similar?': 0.75, 'premature_discard': 0, 'discarded': 2610, 'used': 7806, 'hits_t1': 7806, 'rules_t1': 2744, 'hits_t2': 7806, 'rules_t2': 2610}"
"{'t1': 404, 't2': 576, 'similar?': 0.7, 'premature_discard': 302, 'discarded': 3122, 'used': 7175, 'hits_t1': 7806, 'rules_t1': 2610, 'hits_t2': 7175, 'rules_t2': 3122}"
"{'t1': 576, 't2': 579, 'similar?': 0.72, 'premature_discard': 0, 'discarded': 2744, 'used': 7175, 'hits_t1': 7175, 'rules_t1': 3122, 'hits_t2': 7175, 'rules_t2': 2744}"
"{'t1': 579, 't2': 436, 'similar?': 0.79, 'premature_discard': 0, 'discarded': 2113, 'used': 7806, 'hits_t1': 7175, 'rules_t1': 2744, 'hits_t2': 7806, 'rules_t2': 2113}"
"{'t1': 436, 't2': 475, 'similar?': 0.88, 'premature_discard': 441, 'discarded': 1304, 'used': 9177, 'hits_t1': 7806, 'rules_t1': 2113, 'hits_t2': 9177, 'rules_t2': 1304}"
"{'t1': 475, 't2': 479, 'similar?': 0.79, 'premature_discard': 0, 'discarded': 2113, 'used': 7806, 'hits_t1': 9177, 'rules_t1': 1304, 'hits_t2': 7806, 'rules_t2': 2113}"
"{'t1': 479, 't2': 482, 'similar?': 0.73, 'premature_discard': 692, 'discarded': 2894, 'used': 7806, 'hits_t1': 7806, 'rules_t1': 2113, 'hits_t2': 7806, 'rules_t2': 2894}"
"{'t1': 482, 't2': 484, 'similar?': 0.74, 'premature_discard': 0, 'discarded': 2780, 'used': 7806, 'hits_t1': 7806, 'rules_t1': 2894, 'hits_t2': 7806, 'rules_t2': 2780}"
"{'t1': 484, 't2': 500, 'similar?': 0.79, 'premature_discard': 131, 'discarded': 2113, 'used': 7806, 'hits_t1': 7806, 'rules_t1': 2780, 'hits_t2': 7806, 'rules_t2': 2113}"
"{'t1': 500, 't2': 505, 'similar?': 0.79, 'premature_discard': 192, 'discarded': 2113, 'used': 7806, 'hits_t1': 7806, 'rules_t1': 2113, 'hits_t2': 7806, 'rules_t2': 2113}"
"{'t1': 505, 't2': 507, 'similar?': 0.93, 'premature_discard': 0, 'discarded': 742, 'used': 9177, 'hits_t1': 7806, 'rules_t1': 2113, 'hits_t2': 9177, 'rules_t2': 742}"
"{'t1': 507, 't2': 511, 'similar?': 0.93, 'premature_discard': 0, 'discarded': 742, 'used': 9177, 'hits_t1': 9177, 'rules_t1': 742, 'hits_t2': 9177, 'rules_t2': 742}"
"{'t1': 511, 't2': 515, 'similar?': 0.73, 'premature_discard': 0, 'discarded': 2817, 'used': 7806, 'hits_t1': 9177, 'rules_t1': 742, 'hits_t2': 7806, 'rules_t2': 2817}"
"{'t1': 515, 't2': 530, 'similar?': 0.68, 'premature_discard': 230, 'discarded': 3447, 'used': 7175, 'hits_t1': 7806, 'rules_t1': 2817, 'hits_t2': 7175, 'rules_t2': 3447}"
"{'t1': 530, 't2': 557, 'similar?': 0.73, 'premature_discard': 0, 'discarded': 2894, 'used': 7806, 'hits_t1': 7175, 'rules_t1': 3447, 'hits_t2': 7806, 'rules_t2': 2894}"
"{'t1': 557, 't2': 569, 'similar?': 0.77, 'premature_discard': 0, 'discarded': 2324, 'used': 7806, 'hits_t1': 7806, 'rules_t1': 2894, 'hits_t2': 7806, 'rules_t2': 2324}"
"{'t1': 569, 't2': 516, 'similar?': 0.69, 'premature_discard': 0, 'discarded': 3181, 'used': 7175, 'hits_t1': 7806, 'rules_t1': 2324, 'hits_t2': 7175, 'rules_t2': 3181}"
"{'t1': 516, 't2': 586, 'similar?': 0.67, 'premature_discard': 419, 'discarded': 3525, 'used': 7175, 'hits_t1': 7175, 'rules_t1': 3181, 'hits_t2': 7175, 'rules_t2': 3525}"
"{'t1': 586, 't2': 596, 'similar?': 0.85, 'premature_discard': 0, 'discarded': 1446, 'used': 8473, 'hits_t1': 7175, 'rules_t1': 3525, 'hits_t2': 8473, 'rules_t2': 1446}"
"{'t1': 596, 't2': 603, 'similar?': 0.86, 'premature_discard': 442, 'discarded': 1523, 'used': 9177, 'hits_t1': 8473, 'rules_t1': 1446, 'hits_t2': 9177, 'rules_t2': 1523}"
"{'t1': 603, 't2': 634, 'similar?': 0.79, 'premature_discard': 0, 'discarded': 2188, 'used': 8473, 'hits_t1': 9177, 'rules_t1': 1523, 'hits_t2': 8473, 'rules_t2': 2188}"
"{'t1': 634, 't2': 650, 'similar?': 0.73, 'premature_discard': 105, 'discarded': 2894, 'used': 7806, 'hits_t1': 8473, 'rules_t1': 2188, 'hits_t2': 7806, 'rules_t2': 2894}"
"{'t1': 650, 't2': 659, 'similar?': 0.8, 'premature_discard': 0, 'discarded': 2148, 'used': 8473, 'hits_t1': 7806, 'rules_t1': 2894, 'hits_t2': 8473, 'rules_t2': 2148}"
"{'t1': 659, 't2': 666, 'similar?': 0.79, 'premature_discard': 0, 'discarded': 2113, 'used': 7806, 'hits_t1': 8473, 'rules_t1': 2148, 'hits_t2': 7806, 'rules_t2': 2113}"
"{'t1': 666, 't2': 681, 'similar?': 0.72, 'premature_discard': 0, 'discarded': 2744, 'used': 7175, 'hits_t1': 7806, 'rules_t1': 2113, 'hits_t2': 7175, 'rules_t2': 2744}"
"{'t1': 681, 't2': 701, 'similar?': 0.79, 'premature_discard': 536, 'discarded': 2113, 'used': 7806, 'hits_t1': 7175, 'rules_t1': 2744, 'hits_t2': 7806, 'rules_t2': 2113}"
"{'t1': 701, 't2': 708, 'similar?': 0.68, 'premature_discard': 404, 'discarded': 3375, 'used': 7175, 'hits_t1': 7806, 'rules_t1': 2113, 'hits_t2': 7175, 'rules_t2': 3375}"
"{'t1': 708, 't2': 747, 'similar?': 0.73, 'premature_discard': 144, 'discarded': 2894, 'used': 7806, 'hits_t1': 7175, 'rules_t1': 3375, 'hits_t2': 7806, 'rules_t2': 2894}"
"{'t1': 747, 't2': 780, 'similar?': 0.85, 'premature_discard': 0, 'discarded': 1446, 'used': 8473, 'hits_t1': 7806, 'rules_t1': 2894, 'hits_t2': 8473, 'rules_t2': 1446}"
"{'t1': 780, 't2': 751, 'similar?': 0.68, 'premature_discard': 0, 'discarded': 3306, 'used': 7175, 'hits_t1': 8473, 'rules_t1': 1446, 'hits_t2': 7175, 'rules_t2': 3306}"
"{'t1': 751, 't2': 773, 'similar?': 0.67, 'premature_discard': 225, 'discarded': 3486, 'used': 7175, 'hits_t1': 7175, 'rules_t1': 3306, 'hits_t2': 7175, 'rules_t2': 3486}"
"{'t1': 773, 't2': 770, 'similar?': 0.79, 'premature_discard': 0, 'discarded': 2113, 'used': 7806, 'hits_t1': 7175, 'rules_t1': 3486, 'hits_t2': 7806, 'rules_t2': 2113}"
"{'t1': 770, 't2': 969, 'similar?': 0.62, 'premature_discard': 89, 'discarded': 3971, 'used': 6579, 'hits_t1': 7806, 'rules_t1': 2113, 'hits_t2': 6579, 'rules_t2': 3971}"
"{'t1': 969, 't2': 733, 'similar?': 0.57, 'premature_discard': 187, 'discarded': 4620, 'used': 6017, 'hits_t1': 6579, 'rules_t1': 3971, 'hits_t2': 6017, 'rules_t2': 4620}"
"{'t1': 733, 't2': 997, 'similar?': 0.74, 'premature_discard': 0, 'discarded': 2709, 'used': 7806, 'hits_t1': 6017, 'rules_t1': 4620, 'hits_t2': 7806, 'rules_t2': 2709}"
"{'t1': 997, 't2': 833, 'similar?': 0.75, 'premature_discard': 0, 'discarded': 2640, 'used': 7806, 'hits_t1': 7806, 'rules_t1': 2709, 'hits_t2': 7806, 'rules_t2': 2640}"
"{'t1': 833, 't2': 845, 'similar?': 0.79, 'premature_discard': 0, 'discarded': 2227, 'used': 8473, 'hits_t1': 7806, 'rules_t1': 2640, 'hits_t2': 8473, 'rules_t2': 2227}"
