"---------------------> roundrobin SCHEDULLER, CACHE WITH 100% AND CHUNK OF (1000) -----------------"
"{'t1': 96, 't2': 97, 'similar?': 0.1, 'premature_discard': 0, 'discarded': 0, 'used': 7483, 'hits_t1': 9442, 'rules_t1': 1637, 'hits_t2': 7483, 'rules_t2': 2425}"
"{'t1': 97, 't2': 98, 'similar?': 0.2, 'premature_discard': 0, 'discarded': 0, 'used': 8473, 'hits_t1': 7483, 'rules_t1': 2425, 'hits_t2': 8473, 'rules_t2': 704}"
"{'t1': 98, 't2': 99, 'similar?': 0.25, 'premature_discard': 0, 'discarded': 0, 'used': 7728, 'hits_t1': 8473, 'rules_t1': 704, 'hits_t2': 7728, 'rules_t2': 2840}"
"{'t1': 99, 't2': 100, 'similar?': 0.11, 'premature_discard': 0, 'discarded': 0, 'used': 9177, 'hits_t1': 7728, 'rules_t1': 2840, 'hits_t2': 9177, 'rules_t2': 1523}"
"{'t1': 100, 't2': 101, 'similar?': 0.25, 'premature_discard': 0, 'discarded': 0, 'used': 9544, 'hits_t1': 9177, 'rules_t1': 1523, 'hits_t2': 9544, 'rules_t2': 1073}"
"{'t1': 101, 't2': 102, 'similar?': 0.07, 'premature_discard': 0, 'discarded': 0, 'used': 6355, 'hits_t1': 9544, 'rules_t1': 1073, 'hits_t2': 6355, 'rules_t2': 3384}"
"{'t1': 102, 't2': 103, 'similar?': 0.07, 'premature_discard': 0, 'discarded': 0, 'used': 9523, 'hits_t1': 6355, 'rules_t1': 3384, 'hits_t2': 9523, 'rules_t2': 1052}"
"{'t1': 103, 't2': 104, 'similar?': 0.32, 'premature_discard': 0, 'discarded': 0, 'used': 8403, 'hits_t1': 9523, 'rules_t1': 1052, 'hits_t2': 8403, 'rules_t2': 774}"
"{'t1': 104, 't2': 105, 'similar?': 0.13, 'premature_discard': 0, 'discarded': 0, 'used': 5186, 'hits_t1': 8403, 'rules_t1': 774, 'hits_t2': 5186, 'rules_t2': 5068}"
"{'t1': 105, 't2': 106, 'similar?': 0.03, 'premature_discard': 0, 'discarded': 0, 'used': 9349, 'hits_t1': 5186, 'rules_t1': 5068, 'hits_t2': 9349, 'rules_t2': 570}"
"{'t1': 106, 't2': 107, 'similar?': 0.38, 'premature_discard': 0, 'discarded': 0, 'used': 9059, 'hits_t1': 9349, 'rules_t1': 570, 'hits_t2': 9059, 'rules_t2': 1632}"
"{'t1': 107, 't2': 108, 'similar?': 0.09, 'premature_discard': 0, 'discarded': 0, 'used': 6828, 'hits_t1': 9059, 'rules_t1': 1632, 'hits_t2': 6828, 'rules_t2': 2680}"
"{'t1': 108, 't2': 109, 'similar?': 0.07, 'premature_discard': 0, 'discarded': 0, 'used': 7719, 'hits_t1': 6828, 'rules_t1': 2680, 'hits_t2': 7719, 'rules_t2': 2391}"
"{'t1': 109, 't2': 110, 'similar?': 0.13, 'premature_discard': 0, 'discarded': 0, 'used': 7833, 'hits_t1': 7719, 'rules_t1': 2391, 'hits_t2': 7833, 'rules_t2': 2210}"
"{'t1': 110, 't2': 111, 'similar?': 0.3, 'premature_discard': 0, 'discarded': 0, 'used': 8076, 'hits_t1': 7833, 'rules_t1': 2210, 'hits_t2': 8076, 'rules_t2': 1841}"
"{'t1': 111, 't2': 112, 'similar?': 0.11, 'premature_discard': 0, 'discarded': 0, 'used': 7534, 'hits_t1': 8076, 'rules_t1': 1841, 'hits_t2': 7534, 'rules_t2': 3255}"
"{'t1': 112, 't2': 113, 'similar?': 0.09, 'premature_discard': 0, 'discarded': 0, 'used': 8922, 'hits_t1': 7534, 'rules_t1': 3255, 'hits_t2': 8922, 'rules_t2': 255}"
"{'t1': 113, 't2': 114, 'similar?': 0.75, 'premature_discard': 0, 'discarded': 0, 'used': 9177, 'hits_t1': 8922, 'rules_t1': 255, 'hits_t2': 9177, 'rules_t2': 436}"
