"---------------------> roundrobin SCHEDULLER, CACHE WITH 0.75% AND CHUNK OF (1000) -----------------"
"{'t1': 90, 't2': 91, 'similar?': 0.24, 'premature_discard': 0, 'discarded': 7357, 'used': 2324, 'hits_t1': 575, 'rules_t1': 9278, 'hits_t2': 2324, 'rules_t2': 7357}"
"{'t1': 91, 't2': 92, 'similar?': 0.05, 'premature_discard': 42, 'discarded': 9975, 'used': 575, 'hits_t1': 2324, 'rules_t1': 7357, 'hits_t2': 575, 'rules_t2': 9975}"
"{'t1': 92, 't2': 93, 'similar?': 0.07, 'premature_discard': 418, 'discarded': 9631, 'used': 515, 'hits_t1': 575, 'rules_t1': 9975, 'hits_t2': 515, 'rules_t2': 9631}"
"{'t1': 93, 't2': 94, 'similar?': 0.25, 'premature_discard': 0, 'discarded': 7812, 'used': 2625, 'hits_t1': 515, 'rules_t1': 9631, 'hits_t2': 2625, 'rules_t2': 7812}"
"{'t1': 94, 't2': 95, 'similar?': 0.12, 'premature_discard': 509, 'discarded': 10012, 'used': 1077, 'hits_t1': 2625, 'rules_t1': 7812, 'hits_t2': 1077, 'rules_t2': 10086}"
"{'t1': 95, 't2': 96, 'similar?': 0.16, 'premature_discard': 1976, 'discarded': 11079, 'used': 0, 'hits_t1': 1077, 'rules_t1': 10086, 'hits_t2': 0, 'rules_t2': 11079}"
"{'t1': 96, 't2': 97, 'similar?': 0.1, 'premature_discard': 153, 'discarded': 9092, 'used': 816, 'hits_t1': 0, 'rules_t1': 11079, 'hits_t2': 816, 'rules_t2': 9092}"
"{'t1': 97, 't2': 98, 'similar?': 0.2, 'premature_discard': 49, 'discarded': 7384, 'used': 1793, 'hits_t1': 816, 'rules_t1': 9092, 'hits_t2': 1793, 'rules_t2': 7384}"
"{'t1': 98, 't2': 99, 'similar?': 0.25, 'premature_discard': 346, 'discarded': 7943, 'used': 2625, 'hits_t1': 1793, 'rules_t1': 7384, 'hits_t2': 2625, 'rules_t2': 7943}"
"{'t1': 99, 't2': 100, 'similar?': 0.11, 'premature_discard': 116, 'discarded': 9541, 'used': 1159, 'hits_t1': 2625, 'rules_t1': 7943, 'hits_t2': 1159, 'rules_t2': 9541}"
"{'t1': 100, 't2': 101, 'similar?': 0.25, 'premature_discard': 1378, 'discarded': 9339, 'used': 1278, 'hits_t1': 1159, 'rules_t1': 9541, 'hits_t2': 1278, 'rules_t2': 9339}"
